Timestamp                       Thread     Type        Activity             PID    TTL  
2026-06-06 00:52:18.598695+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #23     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.598761+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #24     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.598836+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #25     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.598898+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #26     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.598966+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #27     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.599044+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #28     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.599149+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #29     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.599212+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #30     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.599272+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #31     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.599335+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #32     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.599402+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #33     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.599456+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #34     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.599514+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #35     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.599568+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #36     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.599625+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #37     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.599686+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #38     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.599747+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #39     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.599856+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #40     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.599954+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #41     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.600016+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #42     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.600077+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #43     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.600134+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #44     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.600196+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #45     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.600260+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #46     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.600334+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #47     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.600395+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #48     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.600448+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #49     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.600501+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #50     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.600565+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #51     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.600632+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #52     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.600691+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #53     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.600748+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #54     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.600809+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #55     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.600868+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #56     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.600925+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #57     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.600994+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #58     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.601060+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #59     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.601122+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #60     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.601182+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #61     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.601239+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #62     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.601324+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #63     _RenderObjectSemantics.debugCheckForParentData (package:flutter/src/rendering/object.dart:5709:5)
2026-06-06 00:52:18.601385+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #64     PipelineOwner.flushSemantics.<anonymous closure> (package:flutter/src/rendering/object.dart:1498:34)
2026-06-06 00:52:18.601449+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #65     PipelineOwner.flushSemantics (package:flutter/src/rendering/object.dart:1501:8)
2026-06-06 00:52:18.601528+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #66     PipelineOwner.flushSemantics (package:flutter/src/rendering/object.dart:1653:15)
2026-06-06 00:52:18.601595+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #67     RendererBinding.drawFrame (package:flutter/src/rendering/binding.dart:650:25)
2026-06-06 00:52:18.601655+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #68     WidgetsBinding.drawFrame (package:flutter/src/widgets/binding.dart:1573:13)
2026-06-06 00:52:18.601715+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #69     RendererBinding._handlePersistentFrameCallback (package:flutter/src/rendering/binding.dart:509:5)
2026-06-06 00:52:18.601776+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #70     SchedulerBinding._invokeFrameCallback (package:flutter/src/scheduler/binding.dart:1430:15)
2026-06-06 00:52:18.601835+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #71     SchedulerBinding.handleDrawFrame (package:flutter/src/scheduler/binding.dart:1345:9)
2026-06-06 00:52:18.601919+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #72     SchedulerBinding._handleDrawFrame (package:flutter/src/scheduler/binding.dart:1198:5)
2026-06-06 00:52:18.601977+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #73     _invoke (dart:ui/hooks.dart:423:13)
2026-06-06 00:52:18.602040+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #74     PlatformDispatcher._drawFrame (dart:ui/platform_dispatcher.dart:447:5)
2026-06-06 00:52:18.602106+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #75     _drawFrame (dart:ui/hooks.dart:395:31)
2026-06-06 00:52:18.602178+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter:
2026-06-06 00:52:18.602237+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: [FLUTTER_ERROR] 'package:flutter/src/rendering/object.dart': Failed assertion: line 5705 pos 14: '!semantics.parentDataDirty': is not true.
2026-06-06 00:52:18.602296+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: [FLUTTER_ERROR] #0      _AssertionError._doThrowNew (dart:core-patch/errors_patch.dart:67:4)
2026-06-06 00:52:18.602375+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #1      _AssertionError._throwNew (dart:core-patch/errors_patch.dart:49:5)
2026-06-06 00:52:18.602432+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #2      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5705:14)
2026-06-06 00:52:18.602487+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #3      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.602539+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #4      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.602601+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #5      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.602665+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #6      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.602735+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #7      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.602793+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #8      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.602851+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #9      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.602907+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #10     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.602990+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #11     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.603050+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #12     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.603110+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #13     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.603164+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #14     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.603217+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #15     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.603271+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #16     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.603322+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #17     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.603371+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #18     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.603422+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #19     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.603477+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #20     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.603548+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #21     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.603604+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #22     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.603675+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #23     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.603730+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #24     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.603784+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #25     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.603839+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #26     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.603891+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #27     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.603974+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #28     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.604044+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #29     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.604101+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #30     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.604160+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #31     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.604215+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #32     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.604283+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #33     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.604346+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #34     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.604404+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #35     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.604453+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #36     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.604504+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #37     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.604561+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #38     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.604612+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #39     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.604662+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #40     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.604714+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #41     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.604765+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #42     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:18.604815+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #43     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:18.604873+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #44     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:19.607723+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #45     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:19.607841+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #46     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:19.607928+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #47     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:19.607997+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #48     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:19.608071+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #49     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:19.608149+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #50     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:19.608213+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #51     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:19.608262+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #52     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:19.608313+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #53     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:19.608360+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #54     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:19.608418+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #55     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:19.608517+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #56     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:19.608583+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #57     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:19.608645+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #58     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:19.608705+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #59     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:19.608767+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #60     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:19.608831+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #61     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:19.608968+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #62     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:19.609025+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #63     _RenderObjectSemantics.debugCheckForParentData (package:flutter/src/rendering/object.dart:5709:5)
2026-06-06 00:52:19.609111+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #64     PipelineOwner.flushSemantics.<anonymous closure> (package:flutter/src/rendering/object.dart:1498:34)
2026-06-06 00:52:19.609171+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #65     PipelineOwner.flushSemantics (package:flutter/src/rendering/object.dart:1501:8)
2026-06-06 00:52:19.609221+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #66     PipelineOwner.flushSemantics (package:flutter/src/rendering/object.dart:1653:15)
2026-06-06 00:52:19.609273+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #67     RendererBinding.drawFrame (package:flutter/src/rendering/binding.dart:650:25)
2026-06-06 00:52:19.609322+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #68     WidgetsBinding.drawFrame (package:flutter/src/widgets/binding.dart:1573:13)
2026-06-06 00:52:19.609374+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #69     RendererBinding._handlePersistentFrameCallback (package:flutter/src/rendering/binding.dart:509:5)
2026-06-06 00:52:19.609425+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #70     SchedulerBinding._invokeFrameCallback (package:flutter/src/scheduler/binding.dart:1430:15)
2026-06-06 00:52:19.609475+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #71     SchedulerBinding.handleDrawFrame (package:flutter/src/scheduler/binding.dart:1345:9)
2026-06-06 00:52:19.609541+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #72     SchedulerBinding._handleDrawFrame (package:flutter/src/scheduler/binding.dart:1198:5)
2026-06-06 00:52:19.609608+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #73     _invoke (dart:ui/hooks.dart:423:13)
2026-06-06 00:52:19.609661+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #74     PlatformDispatcher._drawFrame (dart:ui/platform_dispatcher.dart:447:5)
2026-06-06 00:52:19.609714+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #75     _drawFrame (dart:ui/hooks.dart:395:31)
2026-06-06 00:52:19.609806+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter:
2026-06-06 00:52:19.609899+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: [FLUTTER_ERROR] 'package:flutter/src/rendering/object.dart': Failed assertion: line 5705 pos 14: '!semantics.parentDataDirty': is not true.
2026-06-06 00:52:19.609957+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: [FLUTTER_ERROR] #0      _AssertionError._doThrowNew (dart:core-patch/errors_patch.dart:67:4)
2026-06-06 00:52:19.610017+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #1      _AssertionError._throwNew (dart:core-patch/errors_patch.dart:49:5)
2026-06-06 00:52:19.610087+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #2      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5705:14)
2026-06-06 00:52:19.610154+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #3      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:19.610263+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #4      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:19.610331+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #5      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:52:19.610386+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #6      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:52:19.610449+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #7      List.forEach (dart:core-patch/growable_array.dart:428:8)
